_id,_score,admin1,confirmed_numIncrease,date
USA_Colorado_None2021-01-02,8.410292,Colorado,2011,2021-01-02
USA_Colorado_None2021-01-04,8.410292,Colorado,2185,2021-01-04
USA_Colorado_None2021-01-05,8.410292,Colorado,3458,2021-01-05
USA_Colorado_None2021-01-06,8.410292,Colorado,2557,2021-01-06
USA_Colorado_None2021-01-08,8.410292,Colorado,3187,2021-01-08
USA_Colorado_None2021-01-09,8.410292,Colorado,2837,2021-01-09
USA_Colorado_None2021-01-10,8.410292,Colorado,2201,2021-01-10
USA_Colorado_None2021-01-16,8.410292,Colorado,2025,2021-01-16
USA_Colorado_None2021-01-18,8.410292,Colorado,1190,2021-01-18
USA_Colorado_None2021-01-19,8.410292,Colorado,1685,2021-01-19
USA_Colorado_None2021-01-20,8.410292,Colorado,1371,2021-01-20
USA_Colorado_None2021-01-22,8.410292,Colorado,1798,2021-01-22
USA_Colorado_None2021-01-23,8.410292,Colorado,1958,2021-01-23
USA_Colorado_None2021-01-29,8.410292,Colorado,1722,2021-01-29
USA_Colorado_None2021-01-31,8.410292,Colorado,1166,2021-01-31
USA_Colorado_None2021-02-06,8.410292,Colorado,1502,2021-02-06
USA_Colorado_None2021-02-07,8.410292,Colorado,1074,2021-02-07
USA_Colorado_None2021-02-10,8.410292,Colorado,751,2021-02-10
USA_Colorado_None2021-02-12,8.410292,Colorado,2091,2021-02-12
USA_Colorado_None2021-02-16,8.410292,Colorado,668,2021-02-16
USA_Colorado_None2021-02-17,8.410292,Colorado,1137,2021-02-17
USA_Colorado_None2021-02-18,8.410292,Colorado,1241,2021-02-18
USA_Colorado_None2021-02-20,8.410292,Colorado,1117,2021-02-20
USA_Colorado_None2021-02-21,8.410292,Colorado,802,2021-02-21
USA_Colorado_None2021-02-22,8.410292,Colorado,680,2021-02-22
USA_Colorado_None2021-02-24,8.410292,Colorado,1168,2021-02-24
USA_Colorado_None2021-02-27,8.410292,Colorado,1264,2021-02-27
USA_Colorado_None2021-03-03,8.410292,Colorado,1055,2021-03-03
USA_Colorado_None2021-03-06,8.410292,Colorado,1108,2021-03-06
USA_Colorado_None2021-03-13,8.410292,Colorado,1242,2021-03-13
USA_Colorado_None2021-03-15,8.410292,Colorado,422,2021-03-15
USA_Colorado_None2021-03-17,8.410292,Colorado,626,2021-03-17
USA_Colorado_None2021-03-19,8.410292,Colorado,1782,2021-03-19
USA_Colorado_None2021-03-21,8.410292,Colorado,802,2021-03-21
USA_Colorado_None2021-03-23,8.410292,Colorado,1370,2021-03-23
USA_Colorado_None2021-03-24,8.410292,Colorado,1216,2021-03-24
USA_Colorado_None2021-03-25,8.410292,Colorado,1373,2021-03-25
USA_Colorado_None2021-03-30,8.410292,Colorado,957,2021-03-30
USA_Colorado_None2021-04-06,8.410292,Colorado,1266,2021-04-06
USA_Colorado_None2021-04-09,8.410292,Colorado,1936,2021-04-09
USA_Colorado_None2021-04-13,8.410292,Colorado,1904,2021-04-13
USA_Colorado_None2021-04-16,8.410292,Colorado,2260,2021-04-16
USA_Colorado_None2021-04-18,8.410292,Colorado,1261,2021-04-18
USA_Colorado_None2021-04-26,8.410292,Colorado,1012,2021-04-26
USA_Colorado_None2021-04-30,8.410292,Colorado,1772,2021-04-30
USA_Colorado_None2021-05-02,8.410292,Colorado,961,2021-05-02
USA_Colorado_None2021-05-03,8.410292,Colorado,956,2021-05-03
USA_Colorado_None2021-05-04,8.410292,Colorado,1519,2021-05-04
USA_Colorado_None2021-05-06,8.410292,Colorado,1563,2021-05-06
USA_Colorado_None2021-05-07,8.410292,Colorado,1402,2021-05-07
USA_Colorado_None2021-05-20,8.410292,Colorado,952,2021-05-20
USA_Colorado_None2021-05-22,8.410292,Colorado,841,2021-05-22
USA_Colorado_None2021-06-03,8.410292,Colorado,845,2021-06-03
USA_Colorado_None2021-06-05,8.410292,Colorado,731,2021-06-05
USA_Colorado_None2021-06-11,8.410292,Colorado,930,2021-06-11
USA_Colorado_None2021-06-15,8.410292,Colorado,391,2021-06-15
USA_Colorado_None2021-06-24,8.410292,Colorado,592,2021-06-24
USA_Colorado_None2021-06-28,8.410292,Colorado,229,2021-06-28
USA_Colorado_None2021-06-29,8.410292,Colorado,343,2021-06-29
USA_Colorado_None2021-06-30,8.410292,Colorado,444,2021-06-30
USA_Colorado_None2021-07-03,8.410292,Colorado,452,2021-07-03
USA_Colorado_None2021-07-04,8.410292,Colorado,262,2021-07-04
USA_Colorado_None2021-07-11,8.410292,Colorado,362,2021-07-11
USA_Colorado_None2021-07-15,8.410292,Colorado,522,2021-07-15
USA_Colorado_None2021-07-17,8.410292,Colorado,535,2021-07-17
USA_Colorado_None2021-07-19,8.410292,Colorado,381,2021-07-19
USA_Colorado_None2021-07-23,8.410292,Colorado,692,2021-07-23
USA_Colorado_None2021-07-24,8.410292,Colorado,0,2021-07-24
USA_Colorado_None2021-07-28,8.410292,Colorado,896,2021-07-28
USA_Colorado_None2021-08-05,8.410292,Colorado,1244,2021-08-05
USA_Colorado_None2021-08-13,8.410292,Colorado,1296,2021-08-13
USA_Colorado_None2021-08-17,8.410292,Colorado,1190,2021-08-17
USA_Colorado_None2021-08-23,8.410292,Colorado,4326,2021-08-23
USA_Colorado_None2021-08-24,8.410292,Colorado,1250,2021-08-24
USA_Colorado_None2021-08-26,8.410292,Colorado,1811,2021-08-26
USA_Colorado_None2021-09-07,8.410292,Colorado,1844,2021-09-07
USA_Colorado_None2021-09-08,8.410292,Colorado,1540,2021-09-08
USA_Colorado_None2021-09-09,8.410292,Colorado,1900,2021-09-09
USA_Colorado_None2021-09-10,8.410292,Colorado,2189,2021-09-10
USA_Colorado_None2021-09-11,8.410292,Colorado,0,2021-09-11
USA_Colorado_None2021-09-17,8.410292,Colorado,2037,2021-09-17
USA_Colorado_None2021-09-24,8.410292,Colorado,1978,2021-09-24
USA_Colorado_None2021-09-25,8.410292,Colorado,0,2021-09-25
USA_Colorado_None2021-09-26,8.410292,Colorado,0,2021-09-26
USA_Colorado_None2021-09-27,8.410292,Colorado,4585,2021-09-27
USA_Colorado_None2021-09-30,8.410292,Colorado,2405,2021-09-30
USA_Colorado_None2021-10-02,8.410292,Colorado,0,2021-10-02
USA_Colorado_None2021-10-03,8.410292,Colorado,0,2021-10-03
USA_Colorado_None2021-10-04,8.410292,Colorado,5138,2021-10-04
USA_Colorado_None2021-10-05,8.410292,Colorado,2275,2021-10-05
USA_Colorado_None2021-10-06,8.410292,Colorado,1843,2021-10-06
USA_Colorado_None2021-10-09,8.410292,Colorado,0,2021-10-09
USA_Colorado_None2021-10-31,8.410292,Colorado,0,2021-10-31
USA_Colorado_None2021-11-06,8.410292,Colorado,-2,2021-11-06
USA_Colorado_None2021-11-15,8.410292,Colorado,7470,2021-11-15
USA_Colorado_None2021-11-20,8.410292,Colorado,0,2021-11-20
USA_Colorado_None2021-11-21,8.410292,Colorado,0,2021-11-21
USA_Colorado_None2021-11-29,8.410292,Colorado,4956,2021-11-29
USA_Colorado_None2021-11-30,8.410292,Colorado,2622,2021-11-30
USA_Colorado_None2021-12-05,8.410292,Colorado,0,2021-12-05
USA_Colorado_None2021-12-06,8.410292,Colorado,5264,2021-12-06
USA_Colorado_None2021-12-10,8.410292,Colorado,2299,2021-12-10
USA_Colorado_None2021-12-13,8.410292,Colorado,4298,2021-12-13
USA_Colorado_None2021-12-18,8.410292,Colorado,5,2021-12-18
USA_Colorado_None2021-12-22,8.410292,Colorado,3723,2021-12-22
USA_Colorado_None2021-12-23,8.410292,Colorado,3611,2021-12-23
USA_Colorado_None2021-12-24,8.410292,Colorado,5132,2021-12-24
USA_Colorado_None2021-12-26,8.410292,Colorado,0,2021-12-26
USA_Colorado_None2021-12-30,8.410292,Colorado,8984,2021-12-30
USA_Colorado_None2022-01-01,8.410292,Colorado,0,2022-01-01
USA_Colorado_None2022-01-03,8.410292,Colorado,25224,2022-01-03
USA_Colorado_None2022-01-04,8.410292,Colorado,8278,2022-01-04
USA_Colorado_None2022-01-05,8.410292,Colorado,8748,2022-01-05
USA_Colorado_None2022-01-07,8.410292,Colorado,9972,2022-01-07
USA_Colorado_None2022-01-09,8.410292,Colorado,0,2022-01-09
USA_Colorado_None2022-01-10,8.410292,Colorado,51101,2022-01-10
USA_Colorado_None2022-01-11,8.410292,Colorado,22058,2022-01-11
USA_Colorado_None2022-01-14,8.410292,Colorado,14204,2022-01-14
USA_Colorado_None2022-01-20,8.410292,Colorado,15418,2022-01-20
USA_Colorado_None2022-01-30,8.410292,Colorado,0,2022-01-30
USA_Colorado_None2022-01-31,8.410292,Colorado,12681,2022-01-31
USA_Colorado_None2022-02-04,8.410292,Colorado,3695,2022-02-04
USA_Colorado_None2022-02-06,8.410292,Colorado,0,2022-02-06
USA_Colorado_None2022-02-08,8.410292,Colorado,2880,2022-02-08
USA_Colorado_None2022-02-09,8.410292,Colorado,3061,2022-02-09
USA_Colorado_None2022-02-10,8.410292,Colorado,3068,2022-02-10
USA_Colorado_None2022-02-12,8.410292,Colorado,0,2022-02-12
USA_Colorado_None2022-02-15,8.410292,Colorado,2083,2022-02-15
USA_Colorado_None2022-02-19,8.410292,Colorado,0,2022-02-19
USA_Colorado_None2022-02-23,8.410292,Colorado,1667,2022-02-23
USA_Colorado_None2022-02-25,8.410292,Colorado,1283,2022-02-25
USA_Colorado_None2022-02-28,8.410292,Colorado,2718,2022-02-28
USA_Colorado_None2022-03-02,8.410292,Colorado,1049,2022-03-02
USA_Colorado_None2022-03-04,8.410292,Colorado,997,2022-03-04
USA_Colorado_None2022-03-06,8.410292,Colorado,0,2022-03-06
USA_Colorado_None2022-03-07,8.410292,Colorado,3197,2022-03-07
USA_Colorado_None2022-03-08,8.410292,Colorado,858,2022-03-08
USA_Colorado_None2022-03-10,8.410292,Colorado,1237,2022-03-10
USA_Colorado_None2022-03-25,8.410292,Colorado,2295,2022-03-25
USA_Colorado_None2022-03-26,8.410292,Colorado,0,2022-03-26
USA_Colorado_None2022-03-28,8.410292,Colorado,1677,2022-03-28
USA_Colorado_None2022-03-31,8.410292,Colorado,1527,2022-03-31
USA_Colorado_None2022-04-04,8.410292,Colorado,1637,2022-04-04
USA_Colorado_None2022-04-06,8.410292,Colorado,1408,2022-04-06
USA_Colorado_None2022-04-07,8.410292,Colorado,1385,2022-04-07
USA_Colorado_None2022-04-10,8.410292,Colorado,0,2022-04-10
USA_Colorado_None2022-04-16,8.410292,Colorado,0,2022-04-16
USA_Colorado_None2022-04-20,8.410292,Colorado,1907,2022-04-20
USA_Colorado_None2022-04-21,8.410292,Colorado,2024,2022-04-21
USA_Colorado_None2022-04-23,8.410292,Colorado,0,2022-04-23
USA_Colorado_None2022-04-25,8.410292,Colorado,2963,2022-04-25
USA_Colorado_None2022-04-27,8.410292,Colorado,1246,2022-04-27
USA_Colorado_None2022-04-28,8.410292,Colorado,1199,2022-04-28
USA_Colorado_None2022-05-02,8.410292,Colorado,2155,2022-05-02
USA_Colorado_None2022-05-05,8.410292,Colorado,1555,2022-05-05
USA_Colorado_None2022-05-11,8.410292,Colorado,1005,2022-05-11
USA_Colorado_None2022-05-15,8.410292,Colorado,0,2022-05-15
USA_Colorado_None2022-05-19,8.410292,Colorado,1843,2022-05-19
USA_Colorado_None2022-05-20,8.410292,Colorado,2268,2022-05-20
USA_Colorado_None2022-05-21,8.410292,Colorado,0,2022-05-21
USA_Colorado_None2022-05-25,8.410292,Colorado,1948,2022-05-25
USA_Colorado_None2022-05-27,8.410292,Colorado,2567,2022-05-27
USA_Colorado_None2022-05-29,8.410292,Colorado,0,2022-05-29
USA_Colorado_None2022-06-01,8.410292,Colorado,1258,2022-06-01
USA_Colorado_None2022-06-02,8.410292,Colorado,2417,2022-06-02
USA_Colorado_None2022-06-03,8.410292,Colorado,3324,2022-06-03
USA_Colorado_None2022-06-06,8.410292,Colorado,6246,2022-06-06
USA_Colorado_None2022-06-10,8.410292,Colorado,3693,2022-06-10
USA_Colorado_None2022-06-14,8.410292,Colorado,2117,2022-06-14
USA_Colorado_None2022-06-19,8.410292,Colorado,0,2022-06-19
USA_Colorado_None2022-06-20,8.410292,Colorado,3164,2022-06-20
USA_Colorado_None2022-06-22,8.410292,Colorado,2144,2022-06-22
USA_Colorado_None2020-02-12,8.386298,Colorado,0,2020-02-12
USA_Colorado_None2020-02-16,8.386298,Colorado,0,2020-02-16
USA_Colorado_None2020-02-19,8.386298,Colorado,0,2020-02-19
USA_Colorado_None2020-02-24,8.386298,Colorado,0,2020-02-24
USA_Colorado_None2020-02-25,8.386298,Colorado,0,2020-02-25
USA_Colorado_None2020-02-28,8.386298,Colorado,0,2020-02-28
USA_Colorado_None2020-03-03,8.386298,Colorado,0,2020-03-03
USA_Colorado_None2020-03-05,8.386298,Colorado,2,2020-03-05
USA_Colorado_None2020-03-09,8.386298,Colorado,4,2020-03-09
USA_Colorado_None2020-03-11,8.386298,Colorado,17,2020-03-11
USA_Colorado_None2020-03-12,8.386298,Colorado,15,2020-03-12
USA_Colorado_None2020-03-13,8.386298,Colorado,29,2020-03-13
USA_Colorado_None2020-03-19,8.386298,Colorado,62,2020-03-19
USA_Colorado_None2020-03-20,8.386298,Colorado,86,2020-03-20
USA_Colorado_None2020-03-21,8.386298,Colorado,111,2020-03-21
USA_Colorado_None2020-03-25,8.386298,Colorado,175,2020-03-25
USA_Colorado_None2020-03-26,8.386298,Colorado,343,2020-03-26
USA_Colorado_None2020-04-05,8.386298,Colorado,385,2020-04-05
USA_Colorado_None2020-04-06,8.386298,Colorado,233,2020-04-06
USA_Colorado_None2020-04-07,8.386298,Colorado,246,2020-04-07
USA_Colorado_None2020-04-08,8.386298,Colorado,226,2020-04-08
USA_Colorado_None2020-04-13,8.386298,Colorado,389,2020-04-13
USA_Colorado_None2020-04-15,8.386298,Colorado,330,2020-04-15
USA_Colorado_None2020-04-22,8.386298,Colorado,418,2020-04-22
USA_Colorado_None2020-04-23,8.386298,Colorado,387,2020-04-23
USA_Colorado_None2020-05-01,8.386298,Colorado,509,2020-05-01
USA_Colorado_None2020-05-03,8.386298,Colorado,410,2020-05-03
USA_Colorado_None2020-05-05,8.386298,Colorado,449,2020-05-05
USA_Colorado_None2020-05-07,8.386298,Colorado,538,2020-05-07
USA_Colorado_None2020-05-10,8.386298,Colorado,328,2020-05-10
USA_Colorado_None2020-05-13,8.386298,Colorado,318,2020-05-13
USA_Colorado_None2020-05-17,8.386298,Colorado,305,2020-05-17
USA_Colorado_None2020-05-19,8.386298,Colorado,280,2020-05-19
USA_Colorado_None2020-05-21,8.386298,Colorado,394,2020-05-21
USA_Colorado_None2020-05-23,8.386298,Colorado,477,2020-05-23
USA_Colorado_None2020-05-24,8.386298,Colorado,210,2020-05-24
USA_Colorado_None2020-05-29,8.386298,Colorado,491,2020-05-29
USA_Colorado_None2020-05-30,8.386298,Colorado,486,2020-05-30
USA_Colorado_None2020-05-31,8.386298,Colorado,280,2020-05-31
USA_Colorado_None2020-06-02,8.386298,Colorado,211,2020-06-02
USA_Colorado_None2020-06-05,8.386298,Colorado,255,2020-06-05
USA_Colorado_None2020-06-09,8.386298,Colorado,164,2020-06-09
USA_Colorado_None2020-06-14,8.386298,Colorado,113,2020-06-14
USA_Colorado_None2020-06-15,8.386298,Colorado,169,2020-06-15
USA_Colorado_None2020-06-16,8.386298,Colorado,143,2020-06-16
USA_Colorado_None2020-06-20,8.386298,Colorado,161,2020-06-20
USA_Colorado_None2020-06-23,8.386298,Colorado,188,2020-06-23
USA_Colorado_None2020-06-25,8.386298,Colorado,324,2020-06-25
USA_Colorado_None2020-06-29,8.386298,Colorado,204,2020-06-29
USA_Colorado_None2020-07-04,8.386298,Colorado,254,2020-07-04
USA_Colorado_None2020-07-05,8.386298,Colorado,199,2020-07-05
USA_Colorado_None2020-07-06,8.386298,Colorado,192,2020-07-06
USA_Colorado_None2020-07-07,8.386298,Colorado,407,2020-07-07
USA_Colorado_None2020-07-14,8.386298,Colorado,450,2020-07-14
USA_Colorado_None2020-07-15,8.386298,Colorado,469,2020-07-15
USA_Colorado_None2020-07-19,8.386298,Colorado,354,2020-07-19
USA_Colorado_None2020-07-21,8.386298,Colorado,493,2020-07-21
USA_Colorado_None2020-07-22,8.386298,Colorado,639,2020-07-22
USA_Colorado_None2020-07-25,8.386298,Colorado,809,2020-07-25
USA_Colorado_None2020-07-26,8.386298,Colorado,547,2020-07-26
USA_Colorado_None2020-07-31,8.386298,Colorado,605,2020-07-31
USA_Colorado_None2020-08-02,8.386298,Colorado,460,2020-08-02
USA_Colorado_None2020-08-05,8.386298,Colorado,594,2020-08-05
USA_Colorado_None2020-08-09,8.386298,Colorado,336,2020-08-09
USA_Colorado_None2020-08-12,8.386298,Colorado,315,2020-08-12
USA_Colorado_None2020-08-13,8.386298,Colorado,463,2020-08-13
USA_Colorado_None2020-08-15,8.386298,Colorado,300,2020-08-15
USA_Colorado_None2020-08-16,8.386298,Colorado,338,2020-08-16
USA_Colorado_None2020-08-18,8.386298,Colorado,261,2020-08-18
USA_Colorado_None2020-08-19,8.386298,Colorado,270,2020-08-19
USA_Colorado_None2020-08-24,8.386298,Colorado,198,2020-08-24
USA_Colorado_None2020-08-25,8.386298,Colorado,459,2020-08-25
USA_Colorado_None2020-08-29,8.386298,Colorado,267,2020-08-29
USA_Colorado_None2020-08-31,8.386298,Colorado,201,2020-08-31
USA_Colorado_None2020-09-02,8.386298,Colorado,244,2020-09-02
USA_Colorado_None2020-09-04,8.386298,Colorado,0,2020-09-04
USA_Colorado_None2020-09-14,8.386298,Colorado,374,2020-09-14
USA_Colorado_None2020-09-16,8.386298,Colorado,587,2020-09-16
USA_Colorado_None2020-09-18,8.386298,Colorado,605,2020-09-18
USA_Colorado_None2020-09-20,8.386298,Colorado,501,2020-09-20
USA_Colorado_None2020-09-21,8.386298,Colorado,542,2020-09-21
USA_Colorado_None2020-09-22,8.386298,Colorado,654,2020-09-22
USA_Colorado_None2020-09-25,8.386298,Colorado,709,2020-09-25
USA_Colorado_None2020-09-28,8.386298,Colorado,411,2020-09-28
USA_Colorado_None2020-10-02,8.386298,Colorado,680,2020-10-02
USA_Colorado_None2020-10-08,8.386298,Colorado,863,2020-10-08
USA_Colorado_None2020-10-11,8.386298,Colorado,819,2020-10-11
USA_Colorado_None2020-10-16,8.386298,Colorado,1312,2020-10-16
USA_Colorado_None2020-10-18,8.386298,Colorado,933,2020-10-18
USA_Colorado_None2020-10-19,8.386298,Colorado,1072,2020-10-19
USA_Colorado_None2020-10-23,8.386298,Colorado,1350,2020-10-23
USA_Colorado_None2020-10-28,8.386298,Colorado,1475,2020-10-28
USA_Colorado_None2020-11-02,8.386298,Colorado,2237,2020-11-02
USA_Colorado_None2020-11-06,8.386298,Colorado,3463,2020-11-06
USA_Colorado_None2020-11-10,8.386298,Colorado,3890,2020-11-10
USA_Colorado_None2020-11-12,8.386298,Colorado,5197,2020-11-12
USA_Colorado_None2020-11-16,8.386298,Colorado,4296,2020-11-16
USA_Colorado_None2020-11-17,8.386298,Colorado,4331,2020-11-17
USA_Colorado_None2020-11-18,8.386298,Colorado,4650,2020-11-18
USA_Colorado_None2020-11-21,8.386298,Colorado,6113,2020-11-21
USA_Colorado_None2020-11-28,8.386298,Colorado,4330,2020-11-28
USA_Colorado_None2020-12-02,8.386298,Colorado,3862,2020-12-02
USA_Colorado_None2020-12-03,8.386298,Colorado,6037,2020-12-03
USA_Colorado_None2020-12-05,8.386298,Colorado,5125,2020-12-05
USA_Colorado_None2020-12-12,8.386298,Colorado,3961,2020-12-12
USA_Colorado_None2020-12-13,8.386298,Colorado,2559,2020-12-13
USA_Colorado_None2020-12-16,8.386298,Colorado,3334,2020-12-16
USA_Colorado_None2020-12-17,8.386298,Colorado,3698,2020-12-17
USA_Colorado_None2020-12-19,8.386298,Colorado,2491,2020-12-19
USA_Colorado_None2020-12-21,8.386298,Colorado,2146,2020-12-21
USA_Colorado_None2020-12-24,8.386298,Colorado,3030,2020-12-24
USA_Colorado_None2020-12-27,8.386298,Colorado,1399,2020-12-27
USA_Colorado_None2020-12-30,8.386298,Colorado,2451,2020-12-30
USA_Colorado_None2021-01-01,8.386298,Colorado,3064,2021-01-01
USA_Colorado_None2021-01-03,8.386298,Colorado,2078,2021-01-03
USA_Colorado_None2021-01-11,8.386298,Colorado,1677,2021-01-11
USA_Colorado_None2021-01-17,8.386298,Colorado,1498,2021-01-17
USA_Colorado_None2021-01-25,8.386298,Colorado,1215,2021-01-25
USA_Colorado_None2021-01-27,8.386298,Colorado,1676,2021-01-27
USA_Colorado_None2021-01-28,8.386298,Colorado,1441,2021-01-28
USA_Colorado_None2021-01-30,8.386298,Colorado,1560,2021-01-30
USA_Colorado_None2021-02-02,8.386298,Colorado,936,2021-02-02
USA_Colorado_None2021-02-04,8.386298,Colorado,1584,2021-02-04
USA_Colorado_None2021-02-09,8.386298,Colorado,934,2021-02-09
USA_Colorado_None2021-02-11,8.386298,Colorado,1722,2021-02-11
USA_Colorado_None2021-02-13,8.386298,Colorado,1209,2021-02-13
USA_Colorado_None2021-02-25,8.386298,Colorado,1119,2021-02-25
USA_Colorado_None2021-02-28,8.386298,Colorado,841,2021-02-28
USA_Colorado_None2021-03-01,8.386298,Colorado,1536,2021-03-01
USA_Colorado_None2021-03-04,8.386298,Colorado,1351,2021-03-04
USA_Colorado_None2021-03-09,8.386298,Colorado,838,2021-03-09
USA_Colorado_None2021-03-10,8.386298,Colorado,1240,2021-03-10
USA_Colorado_None2021-03-12,8.386298,Colorado,1291,2021-03-12
USA_Colorado_None2021-03-22,8.386298,Colorado,304,2021-03-22
USA_Colorado_None2021-03-28,8.386298,Colorado,957,2021-03-28
USA_Colorado_None2021-04-02,8.386298,Colorado,1645,2021-04-02
USA_Colorado_None2021-04-03,8.386298,Colorado,1571,2021-04-03
USA_Colorado_None2021-04-04,8.386298,Colorado,1220,2021-04-04
USA_Colorado_None2021-04-05,8.386298,Colorado,867,2021-04-05
USA_Colorado_None2021-04-10,8.386298,Colorado,1454,2021-04-10
USA_Colorado_None2021-04-11,8.386298,Colorado,1235,2021-04-11
USA_Colorado_None2021-04-12,8.386298,Colorado,912,2021-04-12
USA_Colorado_None2021-04-14,8.386298,Colorado,2326,2021-04-14
USA_Colorado_None2021-04-15,8.386298,Colorado,1498,2021-04-15
USA_Colorado_None2021-04-17,8.386298,Colorado,1450,2021-04-17
USA_Colorado_None2021-04-19,8.386298,Colorado,777,2021-04-19
USA_Colorado_None2021-04-20,8.386298,Colorado,1963,2021-04-20
USA_Colorado_None2021-04-21,8.386298,Colorado,1492,2021-04-21
USA_Colorado_None2021-04-22,8.386298,Colorado,2361,2021-04-22
USA_Colorado_None2021-04-23,8.386298,Colorado,1876,2021-04-23
USA_Colorado_None2021-04-27,8.386298,Colorado,2014,2021-04-27
USA_Colorado_None2021-05-05,8.386298,Colorado,1611,2021-05-05
USA_Colorado_None2021-05-08,8.386298,Colorado,1566,2021-05-08
USA_Colorado_None2021-05-09,8.386298,Colorado,927,2021-05-09
USA_Colorado_None2021-05-10,8.386298,Colorado,881,2021-05-10
USA_Colorado_None2021-05-11,8.386298,Colorado,1284,2021-05-11
USA_Colorado_None2021-05-14,8.386298,Colorado,1565,2021-05-14
USA_Colorado_None2021-05-16,8.386298,Colorado,630,2021-05-16
USA_Colorado_None2021-05-17,8.386298,Colorado,689,2021-05-17
USA_Colorado_None2021-05-18,8.386298,Colorado,730,2021-05-18
USA_Colorado_None2021-05-21,8.386298,Colorado,812,2021-05-21
USA_Colorado_None2021-05-23,8.386298,Colorado,432,2021-05-23
USA_Colorado_None2021-05-25,8.386298,Colorado,1403,2021-05-25
USA_Colorado_None2021-05-26,8.386298,Colorado,831,2021-05-26
USA_Colorado_None2021-05-27,8.386298,Colorado,832,2021-05-27
USA_Colorado_None2021-05-28,8.386298,Colorado,802,2021-05-28
USA_Colorado_None2021-05-30,8.386298,Colorado,484,2021-05-30
USA_Colorado_None2021-06-01,8.386298,Colorado,407,2021-06-01
USA_Colorado_None2021-06-08,8.386298,Colorado,600,2021-06-08
